strategy,round,rx_id,selection_phase,rx_col,rx_row,rx_height_m,signal_true_norm,signal_pred_norm,building_density_nearby,path_building_ratio_simple
proposed_v2_b,0,r432_c416_z130,initial,416.0,432.0,130.0,0.6431373,0.61998564,0.28,0.0
proposed_v2_b,0,r304_c48_z120,initial,48.0,304.0,120.0,0.6509804,0.63549703,0.0,0.0
proposed_v2_b,0,r416_c272_z110,initial,272.0,416.0,110.0,0.6509804,0.63508713,0.08,0.0006291946
proposed_v2_b,0,r176_c240_z100,initial,240.0,176.0,100.0,0.654902,0.62948304,0.32,0.0
proposed_v2_b,0,r48_c112_z130,initial,112.0,48.0,130.0,0.6431373,0.6272068,0.96,0.0
proposed_v2_b,0,r416_c48_z110,initial,48.0,416.0,110.0,0.6509804,0.6382716,0.04,0.0
proposed_v2_b,0,r432_c16_z100,initial,16.0,432.0,100.0,0.654902,0.63292694,1.0,0.0
proposed_v2_b,0,r304_c416_z110,initial,416.0,304.0,110.0,0.6509804,0.63014543,0.0,0.0006291946
proposed_v2_b,0,r144_c224_z100,initial,224.0,144.0,100.0,0.65882355,0.6304876,0.0,0.0
proposed_v2_b,0,r144_c480_z100,initial,480.0,144.0,100.0,0.65882355,0.6271732,1.0,0.0
proposed_v2_b,0,r32_c448_z100,initial,448.0,32.0,100.0,0.654902,0.623035,0.0,0.0
proposed_v2_b,0,r64_c384_z130,initial,384.0,64.0,130.0,0.64705884,0.6252906,0.0,0.0
proposed_v2_b,0,r352_c496_z130,initial,496.0,352.0,130.0,0.64705884,0.62441367,0.0,0.0
proposed_v2_b,0,r304_c192_z100,initial,192.0,304.0,100.0,0.654902,0.63714886,0.72,0.0
proposed_v2_b,0,r304_c416_z120,initial,416.0,304.0,120.0,0.6509804,0.62860715,0.0,0.0006291946
proposed_v2_b,0,r112_c16_z120,initial,16.0,112.0,120.0,0.6431373,0.62470734,0.0,0.0006291946
proposed_v2_b,0,r176_c144_z100,initial,144.0,176.0,100.0,0.654902,0.6335267,0.0,0.0
proposed_v2_b,0,r496_c160_z110,initial,160.0,496.0,110.0,0.64705884,0.6248448,0.0,0.0
proposed_v2_b,0,r16_c336_z130,initial,336.0,16.0,130.0,0.64705884,0.62326044,0.0,0.0
proposed_v2_b,0,r368_c288_z120,initial,288.0,368.0,120.0,0.6509804,0.6367072,0.0,0.0
proposed_v2_b,0,r368_c48_z110,initial,48.0,368.0,110.0,0.6509804,0.6396495,0.0,0.0
proposed_v2_b,0,r48_c464_z110,initial,464.0,48.0,110.0,0.64705884,0.62229806,0.0,0.0
proposed_v2_b,0,r480_c80_z120,initial,80.0,480.0,120.0,0.6431373,0.62306696,0.36,0.0
proposed_v2_b,0,r352_c80_z110,initial,80.0,352.0,110.0,0.6509804,0.6403112,0.0,0.0
proposed_v2_b,0,r320_c144_z100,initial,144.0,320.0,100.0,0.654902,0.63880575,0.4,0.0
proposed_v2_b,0,r240_c320_z120,initial,320.0,240.0,120.0,0.64705884,0.6301548,0.2,0.0
proposed_v2_b,0,r480_c384_z100,initial,384.0,480.0,100.0,0.6509804,0.6190834,0.0,0.0
proposed_v2_b,0,r176_c160_z110,initial,160.0,176.0,110.0,0.654902,0.6311915,0.52,0.0
proposed_v2_b,0,r112_c176_z100,initial,176.0,112.0,100.0,0.6509804,0.6334877,0.6,0.0
proposed_v2_b,0,r320_c160_z120,initial,160.0,320.0,120.0,0.64705884,0.6383803,0.0,0.0
proposed_v2_b,0,r368_c288_z130,initial,288.0,368.0,130.0,0.64705884,0.63571715,0.0,0.0
proposed_v2_b,0,r16_c496_z110,initial,496.0,16.0,110.0,0.627451,0.62135756,0.0,0.0
proposed_v2_b,0,r80_c256_z120,initial,256.0,80.0,120.0,0.6509804,0.63048553,0.0,0.0
proposed_v2_b,0,r368_c176_z130,initial,176.0,368.0,130.0,0.6431373,0.6368075,0.28,0.0
proposed_v2_b,0,r464_c432_z100,initial,432.0,464.0,100.0,0.654902,0.61867213,0.0,0.0
proposed_v2_b,0,r304_c16_z100,initial,16.0,304.0,100.0,0.65882355,0.6364225,0.0,0.0
proposed_v2_b,0,r256_c0_z130,initial,0.0,256.0,130.0,0.6313726,0.63128245,0.0,0.0
proposed_v2_b,0,r32_c256_z130,initial,256.0,32.0,130.0,0.64705884,0.6290823,0.0,0.0
proposed_v2_b,0,r368_c16_z110,initial,16.0,368.0,110.0,0.6509804,0.63757133,0.0,0.0
proposed_v2_b,0,r272_c256_z100,initial,256.0,272.0,100.0,0.65882355,0.6345468,0.6,0.0
proposed_v2_b,0,r80_c192_z100,initial,192.0,80.0,100.0,0.654902,0.63046706,0.16,0.0006291946
proposed_v2_b,0,r128_c80_z120,initial,80.0,128.0,120.0,0.6509804,0.6301841,0.72,0.0006291946
proposed_v2_b,0,r256_c208_z120,initial,208.0,256.0,120.0,0.64705884,0.6321063,0.0,0.0
proposed_v2_b,0,r96_c160_z120,initial,160.0,96.0,120.0,0.6509804,0.6275679,0.36,0.0006291946
proposed_v2_b,0,r112_c416_z100,initial,416.0,112.0,100.0,0.654902,0.63361067,0.0,0.0
proposed_v2_b,0,r0_c96_z120,initial,96.0,0.0,120.0,0.6313726,0.6269776,0.0,0.0
proposed_v2_b,0,r384_c272_z100,initial,272.0,384.0,100.0,0.654902,0.6371796,0.48,0.0
proposed_v2_b,0,r288_c272_z130,initial,272.0,288.0,130.0,0.64705884,0.63542527,0.52,0.0
proposed_v2_b,0,r208_c144_z110,initial,144.0,208.0,110.0,0.6509804,0.6299537,0.04,0.0006291946
proposed_v2_b,0,r128_c144_z110,initial,144.0,128.0,110.0,0.6509804,0.63274235,0.24,0.0
proposed_v2_b,0,r496_c64_z110,initial,64.0,496.0,110.0,0.6392157,0.6225457,0.0,0.0
proposed_v2_b,0,r80_c304_z120,initial,304.0,80.0,120.0,0.64705884,0.6317767,0.0,0.0
proposed_v2_b,0,r464_c80_z110,initial,80.0,464.0,110.0,0.64705884,0.629168,0.04,0.0
proposed_v2_b,0,r320_c256_z100,initial,256.0,320.0,100.0,0.654902,0.6377405,1.0,0.0
proposed_v2_b,0,r464_c80_z120,initial,80.0,464.0,120.0,0.64705884,0.6272073,0.04,0.0
proposed_v2_b,0,r496_c368_z110,initial,368.0,496.0,110.0,0.64705884,0.6190571,0.8,0.0
proposed_v2_b,0,r416_c352_z110,initial,352.0,416.0,110.0,0.6509804,0.62760425,0.96,0.0006291946
proposed_v2_b,0,r496_c432_z120,initial,432.0,496.0,120.0,0.6392157,0.6172827,0.0,0.0
proposed_v2_b,0,r288_c400_z110,initial,400.0,288.0,110.0,0.654902,0.63321507,0.72,0.0
proposed_v2_b,0,r224_c112_z120,initial,112.0,224.0,120.0,0.64705884,0.63086194,0.36,0.0006291946
proposed_v2_b,0,r176_c96_z100,initial,96.0,176.0,100.0,0.654902,0.6342409,0.56,0.0006291946
proposed_v2_b,0,r96_c128_z110,initial,128.0,96.0,110.0,0.654902,0.63018996,0.4,0.0006291946
proposed_v2_b,0,r128_c176_z100,initial,176.0,128.0,100.0,0.6509804,0.6341127,0.4,0.0
proposed_v2_b,0,r224_c416_z120,initial,416.0,224.0,120.0,0.64705884,0.630835,0.64,0.0
proposed_v2_b,0,r224_c176_z100,initial,176.0,224.0,100.0,0.6509804,0.630572,1.0,0.0
proposed_v2_b,0,r496_c464_z130,initial,464.0,496.0,130.0,0.6313726,0.6171481,0.0,0.0
proposed_v2_b,0,r272_c128_z110,initial,128.0,272.0,110.0,0.6509804,0.6358836,0.52,0.0
proposed_v2_b,0,r336_c80_z100,initial,80.0,336.0,100.0,0.654902,0.6403662,0.08,0.0
proposed_v2_b,0,r112_c96_z130,initial,96.0,112.0,130.0,0.64705884,0.6271479,0.56,0.0006291946
proposed_v2_b,0,r352_c160_z100,initial,160.0,352.0,100.0,0.65882355,0.6394358,0.12,0.0
proposed_v2_b,0,r0_c464_z100,initial,464.0,0.0,100.0,0.627451,0.6220014,0.0,0.0
proposed_v2_b,0,r368_c496_z100,initial,496.0,368.0,100.0,0.654902,0.6265488,0.0,0.0
